"YEAR","GCRQ","GCZBS","HOUR","XSFX","DCSJLX","TQ","XKC","DKC","XHC","ZHC","DHC","TDH","JZX","MTC","TLJ","RLC","CLC","ZXC","KC","HC","QC","JDC","TOTAL","KC_DL","HC_DL","QC_DL","JDC_DL","TOTAL_DL","XKCS","DKCS","XHCS","ZHCS","DHCS","TDHS","JZXS","MTCS","TLJS","KC_CS","HC_CS","QC_CS","JDC_CS","GCBFB","PJCTJJ","SJZYL","FLAGS","TIME_CNT","DELETE_BY","DELETE_TIME","CREATE_BY","CREATE_TIME","UPDATE_BY","UPDATE_TIME"
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",11,"X","00","",982,64,105,47,15,25,3,1,0,0,0,0,1046,195,1241,1242,1242,1078,333,1411,1412,1412,63.3,52.5,54.2,50.4,49.9,50.3,54.3,34,0,62.7,52.4,61.1,61.1,76.36,215.22,1.6,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.36.26.398000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.01.15.099246000 AM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",12,"A","00","",1903,117,232,93,26,67,12,1,0,0,0,0,2020,430,2450,2451,2451,2079,766,2845,2846,2846,60.9,50.2,52.4,50.3,48.9,50.2,49,33,0,60.2,51.2,58.6,58.6,65.77,209.99,1.72,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 12.12.00.484000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 12.07.15.447397000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",12,"S","00","",1029,55,144,52,17,38,5,1,0,0,0,0,1084,256,1340,1341,1341,1112,445,1557,1558,1558,58.8,47.3,51.3,49.9,48.4,49.1,52.6,33,0,58.2,50.5,56.7,56.7,57.43,161.53,2.01,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.41.53.065000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 12.01.16.086824000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",12,"X","00","",874,62,88,41,9,29,7,0,0,0,0,0,936,174,1110,1110,1110,967,321,1288,1288,1288,63.3,52.8,54.1,50.7,49.8,51.6,46.4,0,0,62.6,52.3,61,61,74.1,258.44,1.43,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.41.53.065000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 12.01.16.088309000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",13,"A","00","",1671,93,160,93,34,85,13,3,0,0,0,0,1764,385,2149,2152,2152,1811,794,2605,2608,2608,66.2,56,58.7,57.2,58.1,54.6,57.4,38.7,0,65.7,57.3,64.3,64.2,64.62,208.4,1.57,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 01.07.21.933000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 01.11.13.051500000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",13,"S","00","",878,45,101,54,15,46,7,1,0,0,0,0,923,223,1146,1147,1147,946,439,1385,1386,1386,65,54.3,58.2,56,57.4,53.6,53,37,0,64.5,56.5,63,62.9,55.22,127.9,1.74,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 12.37.10.021000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 01.07.14.110075000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",13,"X","00","",793,48,59,39,19,39,6,2,0,0,0,0,841,162,1003,1005,1005,865,355,1220,1222,1222,67.6,57.6,59.6,58.8,58.7,55.7,62.5,39.5,0,67.1,58.5,65.7,65.6,74.01,288.89,1.39,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 12.37.10.021000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 01.07.14.111710000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",14,"A","00","",1827,89,168,94,29,113,10,2,0,0,0,0,1916,414,2330,2332,2332,1961,888,2849,2851,2851,69.7,60,62.3,63,58.9,58.1,56.1,40,0,69.3,60.9,67.8,67.8,65.14,226.05,1.6,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 02.12.27.228000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 02.55.18.101344000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",14,"S","00","",962,39,102,58,14,66,6,1,0,0,0,0,1001,246,1247,1248,1248,1021,519,1540,1541,1541,68.7,58.9,61.4,62.3,56.7,58.4,53,41,0,68.3,60.3,66.7,66.7,55.39,182.45,1.79,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 01.37.26.731000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 02.55.19.951450000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",14,"X","00","",865,50,66,36,15,47,4,1,0,0,0,0,915,168,1083,1084,1084,940,369,1309,1310,1310,70.9,60.9,63.6,64.2,60.9,57.6,60.8,39,0,70.3,61.8,69,69,74.89,269.65,1.4,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 01.37.26.731000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 02.55.19.953573000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",15,"A","00","",1960,114,209,86,25,85,7,2,0,0,0,0,2074,412,2486,2488,2488,2131,782,2913,2915,2915,63,52.4,56.3,55.3,54.2,55.9,53.8,42.5,0,62.4,55.9,61.3,61.3,66.54,221.43,1.77,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 03.12.48.509000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 03.07.11.961237000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",15,"S","00","",1041,54,134,47,11,42,3,1,0,0,0,0,1095,237,1332,1333,1333,1122,418,1540,1541,1541,61.8,51.2,55.7,54.2,53.8,53.1,51.7,37,0,61.3,54.8,60.1,60.1,57.06,173.46,2,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 02.37.31.508000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 03.03.14.461126000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",15,"X","00","",919,60,75,39,14,43,4,1,0,0,0,0,979,175,1154,1155,1155,1009,364,1373,1374,1374,64.3,53.4,57.5,56.7,54.6,58.6,55.3,48,0,63.6,57.3,62.7,62.6,76.02,269.4,1.53,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 02.37.31.508000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 03.03.14.462427000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",16,"A","00","",1968,102,172,96,31,86,10,2,0,0,0,0,2070,395,2465,2467,2467,2121,793,2914,2916,2916,63.9,53.9,56.2,56.7,52.3,55.5,61.4,48.5,0,63.4,56,62.2,62.2,66.04,216.1,1.8,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 04.13.01.569000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 04.55.17.516137000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",16,"S","00","",1072,64,104,54,20,47,7,1,0,0,0,0,1136,232,1368,1369,1369,1168,461,1629,1630,1630,61.3,52.1,53.6,54,51.4,51.4,58.7,42,0,60.7,53.2,59.5,59.4,56.11,140.71,2.15,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 03.37.49.154000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 04.03.16.813512000 PM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",9,"S","00","",1456,41,96,24,11,32,1,0,0,0,0,0,1497,164,1661,1661,1661,1518,297,1815,1815,1815,61.7,49.8,55.4,53.3,46.2,50.6,45,0,0,61.4,53.5,60.6,60.6,54.83,167.99,2.24,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 08.39.42.956000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 09.01.13.562605000 AM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",17,"A","00","",2255,96,190,71,33,83,4,4,0,0,0,0,2351,381,2732,2736,2736,2400,744,3144,3148,3148,61,50.9,53.7,51.1,49.1,51.2,49.5,44.8,0,60.6,52.2,59.4,59.4,67.34,180.59,1.94,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.08.16.622000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.55.18.610406000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",17,"S","00","",1169,45,129,36,21,49,3,2,0,0,0,0,1214,238,1452,1454,1454,1237,454,1691,1693,1693,60.1,49.7,53.2,51.8,47.8,50.1,47.7,42,0,59.7,51.8,58.4,58.4,57.49,148.03,2.2,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 04.38.14.616000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.55.19.166488000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",17,"X","00","",1086,51,61,35,12,34,1,2,0,0,0,0,1137,143,1280,1282,1282,1163,290,1453,1455,1455,61.9,51.9,54.7,50.4,51.3,52.7,55,47.5,0,61.5,52.9,60.5,60.5,77.19,213.15,1.68,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 04.38.14.616000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.55.19.168258000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",18,"A","00","",3015,97,181,71,24,80,6,3,0,0,0,0,3112,362,3474,3477,3477,3161,704,3865,3868,3868,63.1,52.7,57.9,56,53.9,52.8,54.8,44,0,62.7,56.1,62,62,69.37,182.1,2.32,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.53.36.518000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 06.07.13.874153000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",18,"S","00","",1650,42,109,42,13,45,3,1,0,0,0,0,1692,212,1904,1905,1905,1713,403,2116,2117,2117,62.6,51.9,57.4,56.5,54.2,53.3,56.3,46,0,62.3,56.1,61.6,61.6,60.49,156.35,2.68,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.38.27.145000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 06.03.13.867639000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",18,"X","00","",1365,55,72,29,11,35,3,2,0,0,0,0,1420,150,1570,1572,1572,1448,301,1749,1751,1751,63.6,53.3,58.6,55.2,53.5,52.2,53.3,43,0,63.2,56,62.5,62.5,78.25,207.85,1.96,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 05.38.27.145000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 06.03.13.869235000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",19,"A","00","",2984,73,140,52,17,79,3,3,0,0,0,0,3057,291,3348,3351,3351,3094,598,3692,3695,3695,59.9,49.5,52,49.8,47.8,49.9,45.7,40.3,0,59.8,50.7,58.9,58.9,68.04,188.65,2.26,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.13.56.022000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.07.13.184249000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",19,"S","00","",1928,34,64,21,4,38,1,2,0,0,0,0,1962,128,2090,2092,2092,1979,264,2243,2245,2245,59.9,49.7,53.4,51.9,51.5,51.2,52,39.5,0,59.8,52.4,59.3,59.3,59.11,140.62,2.81,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 06.38.47.241000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.03.18.641469000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",19,"X","00","",1056,39,76,31,13,41,2,1,0,0,0,0,1095,163,1258,1259,1259,1115,334,1449,1450,1450,60,49.3,50.9,48.4,46.6,48.6,42.5,42,0,59.7,49.4,58.3,58.3,76.97,236.67,1.71,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 06.38.47.241000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.03.18.643461000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",20,"A","00","",2074,54,146,65,19,43,4,2,0,0,0,0,2128,277,2405,2407,2407,2155,489,2644,2646,2646,55.1,43.5,45.6,43.4,43.7,43.8,44.5,39,0,54.9,44.7,53.7,53.7,67.06,199.52,1.75,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.53.55.056000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 08.09.18.224323000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",20,"S","00","",1329,24,66,25,5,24,2,1,0,0,0,0,1353,122,1475,1476,1476,1365,223,1588,1589,1589,55.1,42.7,46.3,43.2,44.8,43.8,45.5,40,0,54.9,45.1,54.1,54,59.94,142.54,2.11,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.38.54.623000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 08.03.20.743177000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",20,"X","00","",745,30,80,40,14,19,2,1,0,0,0,0,775,155,930,931,931,790,266,1056,1057,1057,55.2,44.2,45.1,43.6,43.3,43.8,43.5,38,0,54.8,44.4,53.1,53.1,74.17,256.49,1.38,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 07.38.54.623000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 08.03.20.745349000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",21,"A","00","",1690,19,155,128,37,61,6,3,0,0,0,0,1709,387,2096,2099,2099,1719,727,2446,2449,2449,56.7,47.8,47.4,45.4,46.3,47.4,50.3,35.3,0,56.6,46.7,54.8,54.8,64.25,226.57,1.6,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 09.14.22.001000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 09.57.16.547219000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",21,"S","00","",1152,11,93,77,21,42,2,1,0,0,0,0,1163,235,1398,1399,1399,1169,448,1617,1618,1618,56.1,46.8,48.3,45.3,45,45.7,47,34,0,56,46.6,54.4,54.4,56.13,106.4,2.15,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 08.39.10.912000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 09.57.17.193985000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",21,"X","00","",538,8,62,51,16,19,4,2,0,0,0,0,546,152,698,700,700,550,279,829,831,831,58.1,49.1,46,45.6,48.1,51.3,52,36,0,57.9,46.9,55.5,55.5,72.36,346.74,1.04,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 08.39.10.912000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 09.57.17.194385000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",22,"A","00","",1307,13,121,102,22,44,4,1,0,0,0,0,1320,293,1613,1614,1614,1327,533,1860,1861,1861,55.7,45.7,43.9,43.5,43.5,43.8,43.7,38,0,55.6,43.7,53.4,53.4,59.25,233.1,1.21,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.14.29.383000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.59.15.986987000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",22,"S","00","",879,9,61,53,13,23,1,1,0,0,0,0,888,151,1039,1040,1040,893,276,1169,1170,1170,55.3,45.2,43.8,43,43.5,43.1,42,38,0,55.2,43.3,53.5,53.4,52.74,131.38,1.53,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 09.39.28.496000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.59.16.589531000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",22,"X","00","",428,4,60,49,9,21,3,0,0,0,0,0,432,142,574,574,574,434,257,691,691,691,56.4,46.8,44,44.1,43.6,44.5,44.3,0,0,56.3,44.1,53.3,53.3,65.76,334.81,0.88,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 09.39.28.496000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.59.16.590026000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",23,"A","00","",899,4,159,135,44,52,3,1,0,0,0,0,903,393,1296,1297,1297,906,714,1620,1621,1621,57,45.5,45.9,46.6,47.9,48.2,47.7,41,0,56.9,46.7,53.8,53.8,53.89,278.33,1.09,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.14.28.434000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.09.15.101524000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",23,"S","00","",591,1,88,77,24,29,1,0,0,0,0,0,592,219,811,811,811,593,396,989,989,989,56.2,43,45.3,45.3,44.8,45.6,42,0,0,56.1,45.3,53.2,53.2,51.29,146.51,1.4,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.39.28.389000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.07.16.411934000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",23,"X","00","",308,3,71,58,20,23,2,1,0,0,0,0,311,174,485,486,486,313,318,631,632,632,58.5,46.3,46.6,48.3,51.7,51.4,50.5,41,0,58.4,48.5,54.8,54.8,56.49,410.14,0.77,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 10.39.28.389000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.07.16.412636000 PM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",24,"A","00","",481,4,106,130,53,64,4,0,0,0,0,0,485,357,842,842,842,488,732,1220,1220,1220,58.4,48.3,47.3,48.9,51.9,52.6,52,0,0,58.3,49.6,54.6,54.6,49.2,255.34,0.79,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 12.14.47.656000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 12.09.15.339680000 AM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",24,"S","00","",315,3,66,74,31,39,2,0,0,0,0,0,318,212,530,530,530,320,434,754,754,754,57.1,46,47.3,47.1,51.8,52.1,53,0,0,57,48.9,53.7,53.7,45.65,142.78,1.01,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.39.29.234000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 12.03.14.629560000 AM
2021,18-AUG-21,"32000020160926C5B281FC540615BAA6",24,"X","00","",166,1,40,56,22,25,2,0,0,0,0,0,167,145,312,312,312,168,298,466,466,466,60.8,55,47.4,51.2,52.1,53.4,51,0,0,60.8,50.7,56.1,56.1,52.75,367.89,0.57,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",18-AUG-21 11.39.29.234000000 PM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 12.03.14.631064000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",1,"A","00","",292,2,130,110,49,61,5,0,0,0,0,0,294,355,649,649,649,295,707,1002,1002,1002,61.6,50.5,47.6,52,53.2,57.5,55,0,0,61.5,51.5,56,56,47.07,290.29,0.66,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 01.13.21.039000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 01.07.12.440001000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",1,"S","00","",173,2,65,55,26,50,3,0,0,0,0,0,175,199,374,374,374,176,438,614,614,614,62.1,50.5,48.7,51.8,52.8,58.7,56.7,0,0,61.9,52.7,57,57,44.82,199.47,0.81,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 12.36.09.307000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 01.03.16.427038000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",1,"X","00","",119,0,65,55,23,11,2,0,0,0,0,0,119,156,275,275,275,119,269,388,388,388,60.8,0,46.4,52.1,53.6,51.9,52.5,0,0,60.8,49.9,54.6,54.6,49.31,381.1,0.5,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 12.36.09.307000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 01.03.16.429116000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",2,"A","00","",190,3,111,98,36,45,2,2,0,0,0,0,193,292,485,487,487,195,554,749,751,751,58.3,47,42.7,46.4,50.1,49.9,49.5,40,0,58.1,46.1,50.8,50.8,41.84,275.66,0.55,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.11.54.969000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.05.12.655884000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",2,"S","00","",111,2,61,60,17,27,2,1,0,0,0,0,113,167,280,281,281,114,318,432,433,433,58.5,49,42.8,46.6,50.3,49.6,49.5,38,0,58.3,46.1,51,51,41.74,212.49,0.68,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 01.39.49.395000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.01.15.682085000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",2,"X","00","",79,1,50,38,19,18,0,1,0,0,0,0,80,125,205,206,206,81,236,317,318,318,58,43,42.6,46.2,49.9,50.4,0,42,0,57.8,46,50.6,50.5,41.94,338.83,0.42,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 01.39.49.395000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.01.15.683686000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",3,"A","00","",146,4,82,90,30,32,3,0,0,0,0,0,150,237,387,387,387,152,447,599,599,599,55.8,44.8,44.3,47,46.3,48.2,38.3,0,0,55.5,46,49.7,49.7,36.14,305.78,0.45,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.49.19.236000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 03.09.13.233048000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",3,"S","00","",88,2,38,46,22,22,1,0,0,0,0,0,90,129,219,219,219,91,265,356,356,356,56.7,49,45.7,47,45.5,48.1,42,0,0,56.5,46.5,50.6,50.6,35.75,263.84,0.51,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.38.37.653000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 03.05.14.272855000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",3,"X","00","",58,2,44,44,8,10,2,0,0,0,0,0,60,108,168,168,168,61,182,243,243,243,54.5,40.5,43,47.1,48.6,48.5,36.5,0,0,54.1,45.5,48.6,48.6,36.53,347.72,0.38,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 02.38.37.653000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 03.05.14.247761000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",4,"A","00","",110,4,55,85,25,51,4,0,0,0,0,0,114,220,334,334,334,116,478,594,594,594,63,54.5,51.4,53.4,53.2,54,52.5,0,0,62.7,53,56.3,56.3,31.52,283.23,0.35,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 04.14.10.585000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 04.09.13.688238000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",4,"S","00","",56,2,35,55,15,29,3,0,0,0,0,0,58,137,195,195,195,59,291,350,350,350,61.5,56,53.5,52.6,51.1,52.1,53,0,0,61.3,52.6,55.2,55.2,34.92,312.67,0.43,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 03.36.51.513000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 04.03.13.532726000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",4,"X","00","",54,2,20,30,10,22,1,0,0,0,0,0,56,83,139,139,139,57,187,244,244,244,64.6,53,47.8,54.9,56.4,56.4,51,0,0,64.2,53.7,57.9,57.9,28.11,253.78,0.26,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 03.36.51.513000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 04.03.13.534318000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",5,"A","00","",165,10,43,76,26,64,8,0,0,0,0,0,175,217,392,392,392,181,524,705,705,705,65.1,60.2,55.4,56.3,56.2,58,55.2,0,0,64.8,56.5,60.2,60.2,31.95,238.89,0.39,"",24,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 05.12.24.211000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 05.31.14.639881000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",5,"S","00","",78,3,23,41,15,32,4,0,0,0,0,0,81,115,196,196,196,83,274,357,357,357,63.9,60,54.2,55,54.3,53.8,53.3,0,0,63.8,54.3,58.2,58.2,30.29,186.81,0.42,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 04.35.27.806000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 05.01.12.877540000 AM
2021,19-AUG-21,"32000020160926C5B281FC540615BAA6",5,"X","00","",87,7,20,35,11,32,4,0,0,0,0,0,94,102,196,196,196,98,250,348,348,348,66.2,60.3,56.8,57.8,58.9,62.1,57,0,0,65.7,59,62.2,62.2,33.61,290.97,0.36,"",12,"",,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 04.35.27.806000000 AM,"TASK_DAT_DCSJ_GROUP.32%.32021%",19-AUG-21 05.01.12.879042000 AM
